time,displacement,force,sample,type,height,area
20.133,-0.01067,0.0344,S13,C,0.422333333,1.7645
20.233,-0.01606,0.02074,S13,C,0.422333333,1.7645
20.333,-0.02108,0.01302,S13,C,0.422333333,1.7645
20.433,-0.02626,-0.00166,S13,C,0.422333333,1.7645
20.533,-0.03157,-0.01683,S13,C,0.422333333,1.7645
20.633,-0.03605,-0.03005,S13,C,0.422333333,1.7645
20.733,-0.0413,-0.05087,S13,C,0.422333333,1.7645
20.833,-0.04573,-0.07195,S13,C,0.422333333,1.7645
20.933,-0.0511,-0.11169,S13,C,0.422333333,1.7645
21.033,-0.05589,-0.15094,S13,C,0.422333333,1.7645
21.133,-0.06119,-0.21156,S13,C,0.422333333,1.7645
21.233,-0.06644,-0.27799,S13,C,0.422333333,1.7645
21.333,-0.0712,-0.34496,S13,C,0.422333333,1.7645
21.433,-0.07644,-0.42965,S13,C,0.422333333,1.7645
21.533,-0.08078,-0.50233,S13,C,0.422333333,1.7645
21.633,-0.08613,-0.60915,S13,C,0.422333333,1.7645
21.733,-0.09078,-0.70303,S13,C,0.422333333,1.7645
21.833,-0.09621,-0.84488,S13,C,0.422333333,1.7645
21.933,-0.10122,-0.97703,S13,C,0.422333333,1.7645
21.965,-0.10231,-1.0006,S13,C,0.422333333,1.7645
21.966,-0.10236,-1.0019,S13,C,0.422333333,1.7645
21.967,-0.1024,-1.00324,S13,C,0.422333333,1.7645
22.067,-0.10408,-1.01351,S13,C,0.422333333,1.7645
22.167,-0.10029,-0.80546,S13,C,0.422333333,1.7645
22.267,-0.09417,-0.55688,S13,C,0.422333333,1.7645
22.367,-0.08896,-0.40508,S13,C,0.422333333,1.7645
22.467,-0.08406,-0.28573,S13,C,0.422333333,1.7645
22.567,-0.07909,-0.1932,S13,C,0.422333333,1.7645
22.667,-0.07461,-0.12572,S13,C,0.422333333,1.7645
22.767,-0.06913,-0.05547,S13,C,0.422333333,1.7645
22.867,-0.0645,-0.01189,S13,C,0.422333333,1.7645
22.967,-0.0589,0.03113,S13,C,0.422333333,1.7645
23.067,-0.0541,0.05443,S13,C,0.422333333,1.7645
23.167,-0.04902,0.07536,S13,C,0.422333333,1.7645
23.267,-0.04411,0.08726,S13,C,0.422333333,1.7645
23.367,-0.03946,0.09568,S13,C,0.422333333,1.7645
23.467,-0.03425,0.10553,S13,C,0.422333333,1.7645
23.567,-0.02962,0.11203,S13,C,0.422333333,1.7645
23.667,-0.02393,0.12267,S13,C,0.422333333,1.7645
23.767,-0.01919,0.12792,S13,C,0.422333333,1.7645
23.867,-0.01389,0.13999,S13,C,0.422333333,1.7645
23.967,-0.00898,0.14809,S13,C,0.422333333,1.7645
24.067,-0.00432,0.15893,S13,C,0.422333333,1.7645
24.167,0.00083,0.17251,S13,C,0.422333333,1.7645
24.267,0.00535,0.18881,S13,C,0.422333333,1.7645
24.367,0.01082,0.22077,S13,C,0.422333333,1.7645
24.467,0.01564,0.26175,S13,C,0.422333333,1.7645
24.567,0.02129,0.34253,S13,C,0.422333333,1.7645
24.667,0.02609,0.42306,S13,C,0.422333333,1.7645
24.767,0.03103,0.54092,S13,C,0.422333333,1.7645
24.867,0.03599,0.68392,S13,C,0.422333333,1.7645
24.967,0.04031,0.83415,S13,C,0.422333333,1.7645
25.018,0.04366,1.00124,S13,C,0.422333333,1.7645
25.019,0.04371,1.00361,S13,C,0.422333333,1.7645
25.02,0.04376,1.00591,S13,C,0.422333333,1.7645
25.12,0.04434,0.96719,S13,C,0.422333333,1.7645
25.22,0.04138,0.73312,S13,C,0.422333333,1.7645
25.32,0.03507,0.4147,S13,C,0.422333333,1.7645
25.42,0.02942,0.2518,S13,C,0.422333333,1.7645
25.52,0.02455,0.1718,S13,C,0.422333333,1.7645
25.62,0.01923,0.11688,S13,C,0.422333333,1.7645
25.72,0.01404,0.09092,S13,C,0.422333333,1.7645
25.82,0.00943,0.07391,S13,C,0.422333333,1.7645
25.92,0.00433,0.06204,S13,C,0.422333333,1.7645
26.02,-6.00E-05,0.05296,S13,C,0.422333333,1.7645
26.12,-0.00542,0.04034,S13,C,0.422333333,1.7645
26.22,-0.01019,0.03322,S13,C,0.422333333,1.7645
26.32,-0.01557,0.0201,S13,C,0.422333333,1.7645
26.42,-0.02067,0.00866,S13,C,0.422333333,1.7645
26.52,-0.02563,-0.0034,S13,C,0.422333333,1.7645
26.62,-0.03094,-0.01823,S13,C,0.422333333,1.7645
26.72,-0.03526,-0.02875,S13,C,0.422333333,1.7645
26.82,-0.04058,-0.05078,S13,C,0.422333333,1.7645
26.92,-0.04516,-0.07192,S13,C,0.422333333,1.7645
27.02,-0.05052,-0.11145,S13,C,0.422333333,1.7645
27.12,-0.05551,-0.15275,S13,C,0.422333333,1.7645
27.22,-0.06067,-0.21255,S13,C,0.422333333,1.7645
27.32,-0.0659,-0.2784,S13,C,0.422333333,1.7645
27.42,-0.07046,-0.33887,S13,C,0.422333333,1.7645
27.52,-0.07571,-0.42297,S13,C,0.422333333,1.7645
27.62,-0.08009,-0.49204,S13,C,0.422333333,1.7645
27.72,-0.0855,-0.6025,S13,C,0.422333333,1.7645
27.82,-0.09035,-0.70158,S13,C,0.422333333,1.7645
27.92,-0.09573,-0.84275,S13,C,0.422333333,1.7645
28.02,-0.10082,-0.97805,S13,C,0.422333333,1.7645
28.057,-0.10202,-1.00033,S13,C,0.422333333,1.7645
28.058,-0.10206,-1.00135,S13,C,0.422333333,1.7645
28.059,-0.1021,-1.00241,S13,C,0.422333333,1.7645
28.159,-0.10364,-1.00924,S13,C,0.422333333,1.7645
28.259,-0.09997,-0.80932,S13,C,0.422333333,1.7645
28.359,-0.09372,-0.55464,S13,C,0.422333333,1.7645
28.459,-0.08856,-0.40526,S13,C,0.422333333,1.7645
28.559,-0.08347,-0.28305,S13,C,0.422333333,1.7645
28.659,-0.07857,-0.19257,S13,C,0.422333333,1.7645
28.759,-0.07409,-0.12549,S13,C,0.422333333,1.7645
28.859,-0.06875,-0.05827,S13,C,0.422333333,1.7645
28.959,-0.06418,-0.01708,S13,C,0.422333333,1.7645
29.059,-0.05859,0.02729,S13,C,0.422333333,1.7645
29.159,-0.05377,0.05159,S13,C,0.422333333,1.7645
29.259,-0.04847,0.07168,S13,C,0.422333333,1.7645
29.359,-0.04364,0.08366,S13,C,0.422333333,1.7645
29.459,-0.03888,0.09407,S13,C,0.422333333,1.7645
29.559,-0.03378,0.10303,S13,C,0.422333333,1.7645
29.659,-0.02924,0.10809,S13,C,0.422333333,1.7645
29.759,-0.0236,0.11824,S13,C,0.422333333,1.7645
29.859,-0.01891,0.12314,S13,C,0.422333333,1.7645
29.959,-0.01346,0.13474,S13,C,0.422333333,1.7645
30.059,-0.00854,0.14392,S13,C,0.422333333,1.7645
30.159,-0.00372,0.15452,S13,C,0.422333333,1.7645
30.259,0.00132,0.16758,S13,C,0.422333333,1.7645
30.359,0.00582,0.18369,S13,C,0.422333333,1.7645
30.459,0.01121,0.21314,S13,C,0.422333333,1.7645
30.559,0.01591,0.24969,S13,C,0.422333333,1.7645
30.659,0.02167,0.32826,S13,C,0.422333333,1.7645
30.759,0.02644,0.40688,S13,C,0.422333333,1.7645
30.859,0.03159,0.52777,S13,C,0.422333333,1.7645
30.959,0.0365,0.67161,S13,C,0.422333333,1.7645
31.059,0.04085,0.82692,S13,C,0.422333333,1.7645
31.122,0.04456,1.00028,S13,C,0.422333333,1.7645
31.123,0.0446,1.00174,S13,C,0.422333333,1.7645
31.124,0.04464,1.00321,S13,C,0.422333333,1.7645
31.224,0.04553,0.99405,S13,C,0.422333333,1.7645
31.324,0.04238,0.73947,S13,C,0.422333333,1.7645
31.424,0.036,0.41161,S13,C,0.422333333,1.7645
31.524,0.03049,0.25072,S13,C,0.422333333,1.7645
31.624,0.02536,0.16449,S13,C,0.422333333,1.7645
31.724,0.02044,0.11426,S13,C,0.422333333,1.7645
31.824,0.01522,0.08759,S13,C,0.422333333,1.7645
31.924,0.01101,0.07476,S13,C,0.422333333,1.7645
32.024,0.00573,0.06088,S13,C,0.422333333,1.7645
32.124,0.00107,0.05099,S13,C,0.422333333,1.7645
32.224,-0.00432,0.039,S13,C,0.422333333,1.7645
32.324,-0.00945,0.02993,S13,C,0.422333333,1.7645
32.424,-0.01446,0.01876,S13,C,0.422333333,1.7645
32.524,-0.01961,0.00823,S13,C,0.422333333,1.7645
32.624,-0.02412,-0.00244,S13,C,0.422333333,1.7645
32.724,-0.02945,-0.01579,S13,C,0.422333333,1.7645
32.824,-0.03392,-0.02651,S13,C,0.422333333,1.7645
32.924,-0.03932,-0.04853,S13,C,0.422333333,1.7645
33.024,-0.04429,-0.07154,S13,C,0.422333333,1.7645
33.124,-0.04947,-0.10639,S13,C,0.422333333,1.7645
33.224,-0.0547,-0.15296,S13,C,0.422333333,1.7645
33.324,-0.05931,-0.20134,S13,C,0.422333333,1.7645
33.424,-0.0645,-0.26521,S13,C,0.422333333,1.7645
33.524,-0.06899,-0.31933,S13,C,0.422333333,1.7645
33.624,-0.0743,-0.4018,S13,C,0.422333333,1.7645
33.724,-0.07902,-0.47645,S13,C,0.422333333,1.7645
33.824,-0.08446,-0.58791,S13,C,0.422333333,1.7645
33.924,-0.08961,-0.69727,S13,C,0.422333333,1.7645
34.024,-0.09459,-0.82381,S13,C,0.422333333,1.7645
34.124,-0.09971,-0.9586,S13,C,0.422333333,1.7645
34.176,-0.10171,-1.00011,S13,C,0.422333333,1.7645
34.177,-0.10174,-1.00082,S13,C,0.422333333,1.7645
34.178,-0.10178,-1.00156,S13,C,0.422333333,1.7645
34.278,-0.10305,-0.99871,S13,C,0.422333333,1.7645
34.378,-0.09955,-0.8072,S13,C,0.422333333,1.7645
34.478,-0.09314,-0.54915,S13,C,0.422333333,1.7645
34.578,-0.08811,-0.40617,S13,C,0.422333333,1.7645
34.678,-0.08276,-0.27579,S13,C,0.422333333,1.7645
34.778,-0.07789,-0.187,S13,C,0.422333333,1.7645
34.878,-0.07334,-0.11908,S13,C,0.422333333,1.7645
34.978,-0.06819,-0.0574,S13,C,0.422333333,1.7645
35.078,-0.06368,-0.01731,S13,C,0.422333333,1.7645
35.178,-0.05818,0.02386,S13,C,0.422333333,1.7645
35.278,-0.05338,0.04842,S13,C,0.422333333,1.7645
35.378,-0.04785,0.0705,S13,C,0.422333333,1.7645
35.478,-0.04305,0.08093,S13,C,0.422333333,1.7645
35.578,-0.03809,0.09216,S13,C,0.422333333,1.7645
35.678,-0.03312,0.10073,S13,C,0.422333333,1.7645
35.778,-0.02864,0.106,S13,C,0.422333333,1.7645
35.878,-0.02313,0.11551,S13,C,0.422333333,1.7645
35.978,-0.01853,0.11804,S13,C,0.422333333,1.7645
36.078,-0.01297,0.13035,S13,C,0.422333333,1.7645
36.178,-0.00806,0.13961,S13,C,0.422333333,1.7645
36.278,-0.00293,0.15248,S13,C,0.422333333,1.7645
36.378,0.00198,0.16591,S13,C,0.422333333,1.7645
36.478,0.00654,0.18113,S13,C,0.422333333,1.7645
36.578,0.01179,0.2089,S13,C,0.422333333,1.7645
36.678,0.01633,0.2424,S13,C,0.422333333,1.7645
36.778,0.02212,0.31777,S13,C,0.422333333,1.7645
36.878,0.02684,0.39253,S13,C,0.422333333,1.7645
36.978,0.03223,0.52107,S13,C,0.422333333,1.7645
37.078,0.03712,0.66423,S13,C,0.422333333,1.7645
37.178,0.04162,0.83328,S13,C,0.422333333,1.7645
37.252,0.04542,1.00163,S13,C,0.422333333,1.7645
37.253,0.04546,1.0037,S13,C,0.422333333,1.7645
37.254,0.04551,1.00583,S13,C,0.422333333,1.7645
37.354,0.04683,1.02851,S13,C,0.422333333,1.7645
37.454,0.04347,0.74997,S13,C,0.422333333,1.7645
37.554,0.03703,0.41159,S13,C,0.422333333,1.7645
37.654,0.03185,0.25812,S13,C,0.422333333,1.7645
37.754,0.02657,0.16515,S13,C,0.422333333,1.7645
37.854,0.02209,0.1203,S13,C,0.422333333,1.7645
37.954,0.01681,0.09006,S13,C,0.422333333,1.7645
38.054,0.01235,0.07663,S13,C,0.422333333,1.7645
38.154,0.0069,0.06133,S13,C,0.422333333,1.7645
38.254,0.00192,0.05071,S13,C,0.422333333,1.7645
38.354,-0.00321,0.03888,S13,C,0.422333333,1.7645
38.454,-0.00845,0.02838,S13,C,0.422333333,1.7645
38.554,-0.01288,0.02001,S13,C,0.422333333,1.7645
38.654,-0.01809,0.00864,S13,C,0.422333333,1.7645
38.754,-0.02261,0.00166,S13,C,0.422333333,1.7645
38.854,-0.02801,-0.01298,S13,C,0.422333333,1.7645
38.954,-0.03292,-0.02407,S13,C,0.422333333,1.7645
39.054,-0.03824,-0.04662,S13,C,0.422333333,1.7645
39.154,-0.04344,-0.07166,S13,C,0.422333333,1.7645
39.254,-0.04812,-0.10243,S13,C,0.422333333,1.7645
39.354,-0.05339,-0.14366,S13,C,0.422333333,1.7645
39.454,-0.05768,-0.18376,S13,C,0.422333333,1.7645
39.554,-0.06296,-0.24697,S13,C,0.422333333,1.7645
39.654,-0.06778,-0.30483,S13,C,0.422333333,1.7645
39.754,-0.07308,-0.38712,S13,C,0.422333333,1.7645
39.854,-0.07823,-0.47225,S13,C,0.422333333,1.7645
39.954,-0.0833,-0.5748,S13,C,0.422333333,1.7645
40.054,-0.08852,-0.68476,S13,C,0.422333333,1.7645
40.154,-0.09298,-0.78588,S13,C,0.422333333,1.7645
40.254,-0.09821,-0.91916,S13,C,0.422333333,1.7645
40.325,-0.10151,-1.0002,S13,C,0.422333333,1.7645
40.326,-0.10154,-1.00078,S13,C,0.422333333,1.7645
40.327,-0.10157,-1.00138,S13,C,0.422333333,1.7645
40.427,-0.10261,-0.99052,S13,C,0.422333333,1.7645
40.527,-0.09927,-0.80992,S13,C,0.422333333,1.7645
40.627,-0.09275,-0.54813,S13,C,0.422333333,1.7645
40.727,-0.08782,-0.40832,S13,C,0.422333333,1.7645
40.827,-0.08232,-0.27561,S13,C,0.422333333,1.7645
40.927,-0.07745,-0.1869,S13,C,0.422333333,1.7645
41.027,-0.07275,-0.11672,S13,C,0.422333333,1.7645
41.127,-0.06774,-0.0589,S13,C,0.422333333,1.7645
41.227,-0.06325,-0.01825,S13,C,0.422333333,1.7645
41.327,-0.05787,0.02008,S13,C,0.422333333,1.7645
41.427,-0.0531,0.04443,S13,C,0.422333333,1.7645
41.527,-0.04747,0.06663,S13,C,0.422333333,1.7645
41.627,-0.04268,0.07787,S13,C,0.422333333,1.7645
41.727,-0.03753,0.08976,S13,C,0.422333333,1.7645
41.827,-0.03262,0.09905,S13,C,0.422333333,1.7645
41.927,-0.02814,0.10438,S13,C,0.422333333,1.7645
42.027,-0.02274,0.11247,S13,C,0.422333333,1.7645
42.127,-0.01823,0.11593,S13,C,0.422333333,1.7645
42.227,-0.01267,0.12601,S13,C,0.422333333,1.7645
42.327,-0.00776,0.13497,S13,C,0.422333333,1.7645
42.427,-0.00243,0.14721,S13,C,0.422333333,1.7645
42.527,0.00244,0.15947,S13,C,0.422333333,1.7645
42.627,0.00709,0.17695,S13,C,0.422333333,1.7645
42.727,0.01225,0.20232,S13,C,0.422333333,1.7645
42.827,0.01671,0.23458,S13,C,0.422333333,1.7645
42.927,0.02246,0.30605,S13,C,0.422333333,1.7645
43.027,0.02711,0.37793,S13,C,0.422333333,1.7645
43.127,0.03261,0.5061,S13,C,0.422333333,1.7645
43.227,0.03751,0.64697,S13,C,0.422333333,1.7645
43.327,0.04221,0.82894,S13,C,0.422333333,1.7645
43.408,0.04613,1.00237,S13,C,0.422333333,1.7645
43.409,0.04618,1.00518,S13,C,0.422333333,1.7645
43.41,0.04623,1.00804,S13,C,0.422333333,1.7645
43.51,0.04763,1.03345,S13,C,0.422333333,1.7645
43.61,0.04436,0.75922,S13,C,0.422333333,1.7645
43.71,0.03782,0.41231,S13,C,0.422333333,1.7645
43.81,0.0329,0.26414,S13,C,0.422333333,1.7645
43.91,0.0275,0.16626,S13,C,0.422333333,1.7645
44.01,0.02303,0.12118,S13,C,0.422333333,1.7645
44.11,0.01769,0.08943,S13,C,0.422333333,1.7645
44.21,0.01295,0.07498,S13,C,0.422333333,1.7645
44.31,0.00753,0.05953,S13,C,0.422333333,1.7645
44.41,0.00246,0.04915,S13,C,0.422333333,1.7645
44.51,-0.0023,0.03833,S13,C,0.422333333,1.7645
44.61,-0.00755,0.02933,S13,C,0.422333333,1.7645
44.71,-0.01188,0.02073,S13,C,0.422333333,1.7645
44.81,-0.01717,0.01127,S13,C,0.422333333,1.7645
44.91,-0.02189,0.00192,S13,C,0.422333333,1.7645
45.01,-0.02728,-0.0128,S13,C,0.422333333,1.7645
45.11,-0.03244,-0.02677,S13,C,0.422333333,1.7645
45.21,-0.03748,-0.04626,S13,C,0.422333333,1.7645
45.31,-0.0427,-0.06914,S13,C,0.422333333,1.7645
45.41,-0.04712,-0.09293,S13,C,0.422333333,1.7645
45.51,-0.05241,-0.13504,S13,C,0.422333333,1.7645
45.61,-0.05684,-0.17488,S13,C,0.422333333,1.7645
45.71,-0.06216,-0.2375,S13,C,0.422333333,1.7645
45.81,-0.06722,-0.30099,S13,C,0.422333333,1.7645
45.91,-0.0724,-0.37961,S13,C,0.422333333,1.7645
46.01,-0.07765,-0.46818,S13,C,0.422333333,1.7645
46.11,-0.08235,-0.55849,S13,C,0.422333333,1.7645
46.21,-0.08758,-0.66704,S13,C,0.422333333,1.7645
46.31,-0.09199,-0.76137,S13,C,0.422333333,1.7645
46.41,-0.09734,-0.898,S13,C,0.422333333,1.7645
46.482,-0.10105,-1.00008,S13,C,0.422333333,1.7645
46.483,-0.10108,-1.00049,S13,C,0.422333333,1.7645
46.484,-0.10112,-1.0009,S13,C,0.422333333,1.7645
46.584,-0.10169,-0.96787,S13,C,0.422333333,1.7645
46.684,-0.09859,-0.80236,S13,C,0.422333333,1.7645
46.784,-0.09196,-0.54,S13,C,0.422333333,1.7645
46.884,-0.08719,-0.40447,S13,C,0.422333333,1.7645
46.984,-0.08157,-0.27178,S13,C,0.422333333,1.7645
47.084,-0.07672,-0.18322,S13,C,0.422333333,1.7645
47.184,-0.07157,-0.10471,S13,C,0.422333333,1.7645
47.284,-0.06676,-0.05154,S13,C,0.422333333,1.7645
47.384,-0.06217,-0.01003,S13,C,0.422333333,1.7645
47.484,-0.05705,0.02396,S13,C,0.422333333,1.7645
47.584,-0.05243,0.04609,S13,C,0.422333333,1.7645
47.684,-0.04678,0.06745,S13,C,0.422333333,1.7645
47.784,-0.04203,0.07847,S13,C,0.422333333,1.7645
47.884,-0.03653,0.09209,S13,C,0.422333333,1.7645
47.984,-0.03167,0.09985,S13,C,0.422333333,1.7645
48.084,-0.02693,0.1072,S13,C,0.422333333,1.7645
48.184,-0.02183,0.1133,S13,C,0.422333333,1.7645
48.284,-0.01739,0.11777,S13,C,0.422333333,1.7645
48.384,-0.01198,0.12666,S13,C,0.422333333,1.7645
48.484,-0.00719,0.13533,S13,C,0.422333333,1.7645
48.584,-0.00157,0.14594,S13,C,0.422333333,1.7645
48.684,0.00327,0.15877,S13,C,0.422333333,1.7645
48.784,0.00828,0.17956,S13,C,0.422333333,1.7645
48.884,0.01331,0.2056,S13,C,0.422333333,1.7645
48.984,0.0177,0.23901,S13,C,0.422333333,1.7645
49.084,0.02325,0.30474,S13,C,0.422333333,1.7645
49.184,0.02775,0.37322,S13,C,0.422333333,1.7645
49.284,0.0333,0.49825,S13,C,0.422333333,1.7645
49.384,0.03817,0.638,S13,C,0.422333333,1.7645
49.484,0.04335,0.85084,S13,C,0.422333333,1.7645
49.558,0.04669,1.00134,S13,C,0.422333333,1.7645
49.559,0.04675,1.0045,S13,C,0.422333333,1.7645
49.56,0.0468,1.00769,S13,C,0.422333333,1.7645
49.66,0.04806,1.02276,S13,C,0.422333333,1.7645
49.76,0.0449,0.75654,S13,C,0.422333333,1.7645
49.86,0.03834,0.40843,S13,C,0.422333333,1.7645
49.96,0.03351,0.26537,S13,C,0.422333333,1.7645
50.06,0.02804,0.16504,S13,C,0.422333333,1.7645
50.16,0.02351,0.12025,S13,C,0.422333333,1.7645
50.26,0.01814,0.08903,S13,C,0.422333333,1.7645
50.36,0.01323,0.07374,S13,C,0.422333333,1.7645
50.46,0.00794,0.05982,S13,C,0.422333333,1.7645
50.56,0.00288,0.04924,S13,C,0.422333333,1.7645
50.66,-0.00169,0.04071,S13,C,0.422333333,1.7645
50.76,-0.00696,0.02992,S13,C,0.422333333,1.7645
50.86,-0.01135,0.02279,S13,C,0.422333333,1.7645
50.96,-0.01669,0.01287,S13,C,0.422333333,1.7645
51.06,-0.02154,0.00339,S13,C,0.422333333,1.7645
51.16,-0.02689,-0.01201,S13,C,0.422333333,1.7645
51.26,-0.03214,-0.02623,S13,C,0.422333333,1.7645
51.36,-0.03695,-0.04321,S13,C,0.422333333,1.7645
51.46,-0.04216,-0.06608,S13,C,0.422333333,1.7645
51.56,-0.04654,-0.09054,S13,C,0.422333333,1.7645
51.66,-0.05186,-0.13278,S13,C,0.422333333,1.7645
51.76,-0.05642,-0.17117,S13,C,0.422333333,1.7645
51.86,-0.06175,-0.23399,S13,C,0.422333333,1.7645
51.96,-0.06692,-0.2997,S13,C,0.422333333,1.7645
52.06,-0.07196,-0.3768,S13,C,0.422333333,1.7645
52.16,-0.07722,-0.4636,S13,C,0.422333333,1.7645
52.26,-0.08173,-0.54627,S13,C,0.422333333,1.7645
52.36,-0.087,-0.65506,S13,C,0.422333333,1.7645
52.46,-0.09148,-0.7473,S13,C,0.422333333,1.7645
52.56,-0.09687,-0.88997,S13,C,0.422333333,1.7645
52.633,-0.10077,-1.00072,S13,C,0.422333333,1.7645
52.634,-0.1008,-1.00144,S13,C,0.422333333,1.7645
52.635,-0.10084,-1.00214,S13,C,0.422333333,1.7645
52.735,-0.10124,-0.96024,S13,C,0.422333333,1.7645
52.835,-0.09817,-0.79467,S13,C,0.422333333,1.7645
52.935,-0.09155,-0.5337,S13,C,0.422333333,1.7645
53.035,-0.08684,-0.39996,S13,C,0.422333333,1.7645
53.135,-0.08125,-0.27067,S13,C,0.422333333,1.7645
53.235,-0.07643,-0.18482,S13,C,0.422333333,1.7645
53.335,-0.07107,-0.10067,S13,C,0.422333333,1.7645
53.435,-0.06629,-0.04868,S13,C,0.422333333,1.7645
53.535,-0.06157,-0.00675,S13,C,0.422333333,1.7645
53.635,-0.05659,0.02557,S13,C,0.422333333,1.7645
53.735,-0.05202,0.04514,S13,C,0.422333333,1.7645
53.835,-0.04644,0.06748,S13,C,0.422333333,1.7645
53.935,-0.04173,0.07739,S13,C,0.422333333,1.7645
54.035,-0.03614,0.09138,S13,C,0.422333333,1.7645
54.135,-0.03127,0.09897,S13,C,0.422333333,1.7645
54.235,-0.02632,0.10772,S13,C,0.422333333,1.7645
54.335,-0.02135,0.11342,S13,C,0.422333333,1.7645
54.435,-0.0169,0.11914,S13,C,0.422333333,1.7645
54.535,-0.01159,0.12712,S13,C,0.422333333,1.7645
54.635,-0.00689,0.13061,S13,C,0.422333333,1.7645
54.735,-0.00123,0.14537,S13,C,0.422333333,1.7645
54.835,0.0036,0.15614,S13,C,0.422333333,1.7645
54.935,0.00881,0.17813,S13,C,0.422333333,1.7645
55.035,0.01381,0.20336,S13,C,0.422333333,1.7645
55.135,0.01828,0.23785,S13,C,0.422333333,1.7645
55.235,0.02369,0.30179,S13,C,0.422333333,1.7645
55.335,0.02814,0.36952,S13,C,0.422333333,1.7645
55.435,0.03363,0.48939,S13,C,0.422333333,1.7645
55.535,0.03843,0.62434,S13,C,0.422333333,1.7645
55.635,0.04382,0.84461,S13,C,0.422333333,1.7645
55.71,0.04723,1.0023,S13,C,0.422333333,1.7645
55.711,0.04729,1.00564,S13,C,0.422333333,1.7645
55.712,0.04735,1.00898,S13,C,0.422333333,1.7645
55.812,0.04842,1.0108,S13,C,0.422333333,1.7645
55.912,0.04546,0.76231,S13,C,0.422333333,1.7645
56.012,0.03884,0.4073,S13,C,0.422333333,1.7645
56.112,0.03404,0.26658,S13,C,0.422333333,1.7645
56.212,0.02849,0.16408,S13,C,0.422333333,1.7645
56.312,0.02388,0.11906,S13,C,0.422333333,1.7645
56.412,0.0185,0.09029,S13,C,0.422333333,1.7645
56.512,0.01346,0.07339,S13,C,0.422333333,1.7645
56.612,0.00836,0.06078,S13,C,0.422333333,1.7645
56.712,0.00329,0.0499,S13,C,0.422333333,1.7645
56.812,-0.00115,0.04105,S13,C,0.422333333,1.7645
56.912,-0.00644,0.03166,S13,C,0.422333333,1.7645
57.012,-0.01093,0.02335,S13,C,0.422333333,1.7645
57.112,-0.01631,0.01289,S13,C,0.422333333,1.7645
57.212,-0.02126,0.00331,S13,C,0.422333333,1.7645
57.312,-0.02654,-0.01072,S13,C,0.422333333,1.7645
57.412,-0.03183,-0.02605,S13,C,0.422333333,1.7645
57.512,-0.03643,-0.04143,S13,C,0.422333333,1.7645
57.612,-0.04165,-0.06464,S13,C,0.422333333,1.7645
57.712,-0.04606,-0.08495,S13,C,0.422333333,1.7645
57.812,-0.0514,-0.1279,S13,C,0.422333333,1.7645
57.912,-0.0561,-0.16833,S13,C,0.422333333,1.7645
58.012,-0.06142,-0.22992,S13,C,0.422333333,1.7645
58.112,-0.06664,-0.2981,S13,C,0.422333333,1.7645
58.212,-0.07152,-0.37017,S13,C,0.422333333,1.7645
58.312,-0.07678,-0.45708,S13,C,0.422333333,1.7645
58.412,-0.08119,-0.53386,S13,C,0.422333333,1.7645
58.512,-0.08649,-0.64312,S13,C,0.422333333,1.7645
58.612,-0.09107,-0.73849,S13,C,0.422333333,1.7645
58.712,-0.09649,-0.88391,S13,C,0.422333333,1.7645
58.79,-0.10063,-1.00047,S13,C,0.422333333,1.7645
58.791,-0.10067,-1.00121,S13,C,0.422333333,1.7645
58.792,-0.10071,-1.00194,S13,C,0.422333333,1.7645
58.892,-0.10109,-0.95631,S13,C,0.422333333,1.7645
58.992,-0.09804,-0.79439,S13,C,0.422333333,1.7645
59.092,-0.09142,-0.53286,S13,C,0.422333333,1.7645
59.192,-0.08671,-0.39962,S13,C,0.422333333,1.7645
59.292,-0.08115,-0.27093,S13,C,0.422333333,1.7645
59.392,-0.07634,-0.18387,S13,C,0.422333333,1.7645
59.492,-0.07092,-0.10084,S13,C,0.422333333,1.7645
59.592,-0.06614,-0.04853,S13,C,0.422333333,1.7645
59.692,-0.06137,-0.00581,S13,C,0.422333333,1.7645
59.792,-0.05643,0.02594,S13,C,0.422333333,1.7645
59.892,-0.05186,0.04606,S13,C,0.422333333,1.7645
59.992,-0.04632,0.06575,S13,C,0.422333333,1.7645
60.092,-0.04164,0.07683,S13,C,0.422333333,1.7645
60.192,-0.03603,0.08984,S13,C,0.422333333,1.7645
60.292,-0.03115,0.09696,S13,C,0.422333333,1.7645
60.392,-0.02612,0.10592,S13,C,0.422333333,1.7645
60.492,-0.02118,0.11273,S13,C,0.422333333,1.7645
60.592,-0.01673,0.11679,S13,C,0.422333333,1.7645
60.692,-0.01145,0.12294,S13,C,0.422333333,1.7645
60.792,-0.00677,0.12923,S13,C,0.422333333,1.7645
60.892,-0.00112,0.1433,S13,C,0.422333333,1.7645
60.992,0.00369,0.1546,S13,C,0.422333333,1.7645
61.092,0.00897,0.17471,S13,C,0.422333333,1.7645
61.192,0.01396,0.19879,S13,C,0.422333333,1.7645
61.292,0.01848,0.23327,S13,C,0.422333333,1.7645
61.392,0.02384,0.29346,S13,C,0.422333333,1.7645
61.492,0.02829,0.35957,S13,C,0.422333333,1.7645
61.592,0.03374,0.47556,S13,C,0.422333333,1.7645
61.692,0.03852,0.60545,S13,C,0.422333333,1.7645
61.792,0.04396,0.82286,S13,C,0.422333333,1.7645
61.873,0.04774,1.00192,S13,C,0.422333333,1.7645
